1000
0	11.89815028	-9.96918937e-13
1	11.76223498	1.654971789e-12
2	11.62120239	-1.866246725e-12
3	11.48243883	2.426498508e-12
4	11.34437168	1.532169856e-12
5	11.20503202	-3.323916695e-12
6	11.06645609	8.059609744e-13
7	10.92859689	2.633785138e-12
8	10.79012378	-8.426000325e-13
9	10.65203814	-2.830012642e-13
10	10.51467465	3.053273564e-12
11	10.37703696	1.340997952e-12
12	10.23962783	7.45335902e-13
13	10.10293318	-7.789556433e-13
14	9.966202416	-5.909434894e-14
15	9.829629199	4.269454364e-12
16	9.693752262	-1.638997496e-12
17	9.558027497	-2.660088302e-12
18	9.422439018	1.469157417e-12
19	9.28752098	8.430494191e-13
20	9.152910951	-4.375902835e-14
21	9.018449844	-1.03218504e-12
22	8.884629017	-5.616210083e-13
23	8.751246453	3.112171307e-12
24	8.618050582	1.504602791e-12
25	8.485463832	-1.855629965e-12
26	8.3534231	-2.545887911e-12
27	8.221625943	7.299163215e-13
28	8.090409168	2.33754101e-12
29	7.959825311	-1.525443099e-12
30	7.829556262	-1.084089202e-12
31	7.699844185	4.259062297e-13
32	7.57083265	8.856849808e-13
33	7.442216917	2.324621143e-12
34	7.314142763	-6.661034123e-13
35	7.186819134	1.399895694e-12
36	7.059977908	4.32175174e-12
37	6.933672878	-4.57587991e-13
38	6.80815278	-4.541052442e-13
39	6.683203387	9.166364886e-13
40	6.558796114	6.152103704e-13
41	6.435195055	-1.021680626e-12
42	6.312251093	-7.458695487e-13
43	6.189867183	-3.386465704e-12
44	6.068300318	2.987073288e-12
45	5.947471875	-1.178291885e-12
46	5.827233289	-1.160541111e-13
47	5.707815258	3.29849826e-13
48	5.589209315	1.064372361e-12
49	5.471233979	-1.530161659e-13
50	5.354078418	2.184918058e-12
51	5.237798976	4.982237819e-12
52	5.122200448	-1.086841695e-12
53	5.007419641	-1.820240763e-12
54	4.893568138	4.94100659e-13
55	4.780455222	1.507467631e-12
56	4.668159604	2.780580107e-12
57	4.556835039	-1.664528277e-12
58	4.44631179	-1.149081751e-12
59	4.33660936	4.825289519e-13
60	4.227908613	6.417241847e-13
61	4.120074218	1.977413756e-12
62	4.013069977	-7.268829613e-14
63	3.907087771	2.661492636e-13
64	3.802036578	4.873598588e-13
65	3.697832013	1.101671456e-12
66	3.594661083	-2.228059179e-12
67	3.492482775	1.657113397e-12
68	3.391175329	3.011564863e-12
69	3.290906193	-7.747426432e-13
70	3.191685972	-2.911801019e-12
71	3.09336855	1.568359527e-13
72	2.996089508	1.337374772e-12
73	2.899908334	-6.308265576e-13
74	2.80466886	-2.106275388e-12
75	2.710465596	-1.146385431e-12
76	2.617400505	3.79731748e-13
77	2.525321686	-1.883154899e-12
78	2.434277009	-4.907302589e-13
79	2.344401287	1.685424758e-12
80	2.255560358	-1.232667674e-12
81	2.16775376	-1.893490793e-12
82	2.081137223	1.373999786e-12
83	1.995605859	1.011794119e-12
84	1.911113028	-2.824395309e-13
85	1.827822246	1.395345654e-13
86	1.745666544	-1.269067996e-12
87	1.664559031	7.100309607e-14
88	1.584657314	1.271314929e-12
89	1.505937932	3.253110205e-12
90	1.428282499	-1.56049526e-12
91	1.351830042	1.111333269e-12
92	1.276602315	1.923599701e-12
93	1.202460658	1.464775896e-12
94	1.12951444	2.073245467e-12
95	1.057828613	1.036510387e-12
96	0.9872569425	-1.003480465e-12
97	0.91787057	7.143001342e-13
98	0.84977206	-1.101671456e-12
99	0.7828208402	-5.689235419e-13
100	0.7170442506	-5.078069529e-14
101	0.6525740402	-1.712387959e-12
102	0.5892876686	-1.545890193e-13
103	0.5271669531	3.846525322e-12
104	0.4663617173	-1.496907044e-12
105	0.4067785486	-2.562852259e-12
106	0.3483555067	4.431402091e-12
107	0.2912479771	1.249969061e-12
108	0.2354001794	-2.539933538e-12
109	0.1807119349	-1.296480583e-13
110	0.1273310046	2.698567037e-13
111	0.0752447989	-9.722480908e-13
112	0.02432341276	-1.280752049e-14
113	-0.02530568723	-3.292656234e-12
114	-0.07360992718	7.511498423e-13
115	-0.1207379053	3.036505824e-12
116	-0.1665936404	7.156482942e-13
117	-0.2111011418	-2.688231144e-12
118	-0.2544149187	-1.124590177e-12
119	-0.2964793878	-2.438821534e-12
120	-0.3371806755	4.5086966e-12
121	-0.3766655808	-8.21254165e-13
122	-0.4149247841	-3.436010586e-12
123	-0.4518152504	-8.918078744e-13
124	-0.4874629398	3.819786814e-14
125	-0.5219069311	-4.475891372e-13
126	-0.5549865919	-5.603851949e-13
127	-0.5867950768	-1.074034175e-13
128	-0.6174182933	1.989659543e-12
129	-0.6466913687	1.492188484e-12
130	-0.6746651609	-4.294339152e-12
131	-0.7014667148	2.308724089e-12
132	-0.7269413823	1.178067192e-12
133	-0.7510912663	-7.459818954e-14
134	-0.7740753869	3.481173947e-12
135	-0.7957635279	2.891803311e-13
136	-0.8161064244	-1.087515775e-13
137	-0.8352827367	1.796198576e-12
138	-0.853199845	2.693174397e-12
139	-0.8697585244	1.468146297e-12
140	-0.8851424928	2.941235847e-13
141	-0.8993074776	-2.056618159e-12
142	-0.9121101257	1.110434496e-12
143	-0.9237233339	-1.907646473e-13
144	-0.9341586891	-1.820914843e-12
145	-0.943238564	-2.69339909e-12
146	-0.9511089675	3.520944669e-13
147	-0.9578408073	8.859658475e-13
148	-0.9632357433	-2.547348418e-12
149	-0.9673977257	9.724727841e-13
150	-0.9704560638	1.867875752e-12
151	-0.9722080207	5.549925547e-13
152	-0.9727025959	1.499603364e-12
153	-0.972121546	1.466798137e-12
154	-0.9702761748	7.131766675e-13
155	-0.967150793	1.585885608e-12
156	-0.9629690296	1.389278934e-12
157	-0.9575751842	-3.801811346e-13
158	-0.9508837067	-3.509035922e-12
159	-0.9431446773	1.311984424e-12
160	-0.9342542117	2.256595234e-12
161	-0.9240565143	-5.046612461e-13
162	-0.912808947	-1.382088747e-12
163	-0.9004763663	-8.715854736e-13
164	-0.8868380423	2.152562216e-12
165	-0.8721362761	1.147508898e-12
166	-0.8564185592	-1.260754342e-12
167	-0.8394104356	3.665647181e-12
168	-0.8213147589	-2.105601308e-12
169	-0.8022711987	1.909893407e-14
170	-0.7819690276	2.273896621e-13
171	-0.7605458916	-3.073804918e-13
